"transaction_id","project_id","transaction_isodate","transaction_year","transaction_value_code","transaction_currency","transaction_value"
"uiHYj7caVqEr8xWLoJuTpk","112009iati23356","","2009","C","USD","2983.41003284"
"xZG59LGayNhMizNAGuFXSZ","112009iati23358","","2009","C","USD","645070.175266"
"wBk8EDYVoStBoCDnC8quf3","112009iati23358","","2010","C","USD","-102705.581604"
"NLHTTa6DMqgzWsMy2CvHGi","112009iati23345","","2009","C","USD","4590.32628816"
"ykUACoBzksYWmhErKbHyqE","112009iati23345","","2010","C","USD","4529.79779331"
"hwVSeo8VzKTF9Sv8aQhqYe","112009iati23344","","2009","C","USD","269890.192312"
"nr8hNbdqn6K3xnyeXwSf4j","112009iati23346","","2009","C","USD","35265.1305375"
"y3ZBHEyBe4y4dyuDmzwnfD","112009iati23346","","2010","C","USD","-407.755938842"
"ViueUxu32XTYpYEMdQBqQh","112009iati23347","","2009","C","USD","106468.539918"
"q2f4Fe8FmYesr74VGPQKb","112009iati23348","","2009","C","USD","161741.787684"
"UXxdeSfPsJnki5XdmVHPVc","112009iati23351","","2009","C","USD","220068.2404"
"akXSsVc5DLHvhBpSNQsPSe","112009iati23369","","2008","C","USD","1391454.66403"
"nBsbqqHUUF85ffCRg2tQgX","112009iati23369","","2009","C","USD","369448.450735"
"EpyRFyPCaEdX3zqveMD6rR","112009iati23357","","2008","C","USD","931390.983823"
"9ym7EmgC9vzFk4usZGW4Ph","112009iati23357","","2009","C","USD","812568.736924"
"3LJAxakuXedxVtKsVJUhR9","112009iati23370","","2008","C","USD","206975.773255"
"JY6PKAUCffkaafXzPEjBdN","112009iati23385","","2008","C","USD","1274613.27712"
"tb7ARwHNCVYrQWXjakqi4c","112009iati23385","","2009","C","USD","27046.116476"
"t6qreY7FxoD4wrNDXCW6SL","112009iati23413","","2008","C","USD","120380.925782"
"VGrouCZsCF8zrdQNuJqcwj","112009iati23413","","2009","C","USD","108755.439387"
"WQ5dxY473iEYHsjqgZ4G7E","112009iati23413","","2010","C","USD","9163.38902874"
"Aft9Fb5U4cv6QWVtY9XcXR","112009iati23395","","2006","C","USD","20484804.1228"
"Ljr8tEwhNHLAh5mxB4uBga","112009iati23395","","2007","C","USD","3177904.15433"
"KPeYYTJayaVBwoNwM3eZKd","112009iati23395","","2008","C","USD","3083939.03528"
"sCzsk5VEcwpKwPkUzA5Tqm","112009iati23394","","2006","C","USD","1064115.24528"
"XhKWtfcmbLvEfo6vFCmE88","112009iati23394","","2007","C","USD","128031.402266"
"2Ckduo9xDnf3EjyL7P8akh","112009iati23394","","2008","C","USD","-125079.598959"
"rca8cPqXbuhyuiXjq3CQqZ","112009iati23394","","2009","C","USD","731176.73834"
"x5eK2xTyd56T762fwDB23K","112009iati23393","","2004","C","USD","325603.790211"
"YdwhxTif9F3e5MK3qTdKVn","112009iati23393","","2005","C","USD","4379045.35137"
"jWXn2JEQHkzJBBco94hfjA","112009iati23393","","2006","C","USD","114799.040236"
"iTm2B6CwW4fqVuP9ghbmN5","112009iati23393","","2007","C","USD","1635650.3192"
"htZn66LtifgyW6zdLZBELa","112009iati23393","","2008","C","USD","466455.092851"
"Drif8dPWgCBeopSyLuswW3","112009iati23392","","2005","C","USD","5782847.4173"
"CGBpZiNVt7Xsq7a5HiCoRU","112009iati23392","","2007","C","USD","1540908.52135"
"aACsd9e3JewMyT6SV4sMYG","112009iati23392","","2008","C","USD","639896.65146"
"N2RS5FtUHaH4Havqg9UnPL","112009iati23426","","2006","C","USD","691084.039327"
"v8YW683Ga4SV2sfaQKtpAF","112009iati23426","","2008","C","USD","517439.435225"
"v43JkWJFKfyaLCFKedLi58","112009iati23426","","2010","C","USD","118194.378531"
"J53KMXzVm6WdAKJM5yapr5","112009iati23430","","2003","C","USD","16957.1885587"
"PxYTDvjy7bmuDA2E8JFYS6","112009iati23430","","2004","C","USD","1313119.69573"
"XH4N2SieJwrGiBZqL5agwc","112009iati23430","","2005","C","USD","369343.410717"
"KW29VvRx4wKHKuyu4nsGR","112009iati23430","","2007","C","USD","1635.56098782"
"Rvqh8oEzLJiaQJpdoMJPP9","112009iati23430","","2009","C","USD","4615.87025268"
"SUeGLS72qTArb7nUGFVcbY","112009iati23430","","2010","C","USD","172732.857013"
"W8pZoAgutrJDrEanQq7VsY","112009iati23432","","2004","C","USD","3333056.65751"
"pa8WbiserkKqmtkcWUCUMY","112009iati23432","","2005","C","USD","1074197.31646"
"VF9oNPY7bL5AakCnuxgE4Y","112009iati23432","","2009","C","USD","102041.992659"
"fbjpD8QSin7L4Stg53oxUk","112009iati23388","","2007","C","USD","427283.135285"
"GDMhkPCmsU58HWhRqRRDVe","112009iati23386","","2008","C","USD","623141.962349"
"zAdDEw8Royp9VbKTgp3MF8","112009iati23425","","2003","C","USD","51172.9198613"
"vUMJF7hffkZiA3XCTdiAxD","112009iati23425","","2005","C","USD","57583.999949"
"i6BxXxzPujxiED5r8MY7c9","112009iati23423","","2005","C","USD","1277085.15881"
"ygDqzaM7WFGvqpS9f5iKRZ","112009iati23423","","2008","C","USD","1117669.17996"
"5f2svgQ6pW73tT7gytAjqS","112009iati23423","","2009","C","USD","88350.6470858"
"hkRWZ5EduKJezA7v3pDbeg","112009iati23424","","2004","C","USD","2244141.97151"
"JDGz3kAqsiQGgy9SMTfbeg","112009iati23424","","2005","C","USD","12827429.9917"
"EyGanAWougjz2kUHR3JNq7","112009iati23424","","2006","C","USD","1969399.31719"
"7CA9e3cz775sGqrHgTdeu7","112009iati23427","","2006","C","USD","756647.448944"
"Tq9FKC2SauL96i8udTYZuG","112009iati23427","","2007","C","USD","184752.753963"
"BT3AWg95yK3fRPveTQWXhM","112009iati23427","","2008","C","USD","582376.014184"
"JghVeEmbXdo73yAdykjj9k","112009iati23427","","2009","C","USD","-11396.932261"
"c9r5bRuFjbBWG2paR4n7oF","112009iati23390","","2011","C","USD","736750.952"
"fBewKLP4Ns4un4hQB75uSX","112009iati23431","","2004","C","USD","769152.249981"
"Kxiv4TZctoxcEgSZ5PXpQm","112009iati23431","","2005","C","USD","38312.3208601"
"ZEqzARByXUKhnn3VcaySQc","112009iati23431","","2006","C","USD","165218.343837"
"Ke4b6uJF8YQCA5N3ZvFZ4","112009iati23431","","2007","C","USD","296267.529832"
"6GjwMRFg8FrWxWNFbVYVpf","112009iati23431","","2008","C","USD","5010.88339542"
"FEWE7yeFbcu7xc5bz8XXoA","112009iati23431","","2010","C","USD","181110.389142"
"8GbriqDCt3Z7pMhefE5nxk","112009iati23428","","2006","C","USD","213481.420614"
"iEBKKEXuzNtMT3BQAXBdWU","112009iati23428","","2007","C","USD","193540.71873"
"Uz8JVFE7vkM2HSLnLfqT5L","112009iati23428","","2008","C","USD","26.9066461525"
"DSECNMyCqD7U6jJsnavxCY","112009iati23387","","2007","C","USD","847441.10768"
"qimBVtTifQ97yGVZ3cCqai","112009iati23387","","2008","C","USD","822246.483524"
"srkV46SpQCw48434LKWMga","112009iati23408","","2004","C","USD","861475.766938"
"b9R2iW9nHSRJoEPzFPW6CQ","112009iati23408","","2005","C","USD","365437.629588"
"7BN2ymRvojyLxWeAqSbsH","112009iati23408","","2006","C","USD","10370595.9511"
"vyYdpQ7RHq6gULzBQkwzpK","112009iati23408","","2007","C","USD","5095496.012"
"29DVkfMaCnFd82X5B5LmjA","112009iati23408","","2008","C","USD","3887017.4571"
"3cBPj75BxoWzNiK9XVA6Kn","112009iati23408","","2009","C","USD","-1500329.22953"
"4uBMu7BtKbCPSWQFpMSUSW","11200978472","","2006","C","USD","546302.716438"
"NUqfcb9HYdXqqCzRoP7uTg","11200978472","","2007","C","USD","807920.589999"
"d2LDM5f9WVPzYiPKE2PNpc","11200978472","","2008","C","USD","128087.501628"
"5vvbeiFxWaUyRqr9hoPZXb","11200978397","","2006","C","USD","559251.158348"
"nwwv3iMBSVWdoU3XfQiKvM","11200978397","","2007","C","USD","672503.269131"
"HhFoofCysroiWE3PBbtTFj","11200978487","","2006","C","USD","478775.965133"
"ULxsfukZBmgadqbEykkXBL","11200978487","","2007","C","USD","313354.798788"
"WBFpUMRzMHmfqmobgsysdA","11200978487","","2008","C","USD","256952.026232"
"nYP3nZcJCNPZXCXV2yqWB7","112009781227","","2006","C","USD","628506.464781"
"QPxULZzrxDQ9WNxiJaRF83","112009781227","","2007","C","USD","896606.265748"
"QWmAPGaFWFtbmhzWVW5RTD","112009iati23336","","2010","C","USD","1772444.17751"
"ie5dcZzKJtzxK3pJ2BBTu4","112009iati23336","","2011","C","USD","897744.83"
"4qEuet9H7PKffPUW896WXH","112009iati23336","","2012","C","USD","771946.124114"
"HYtkUuiZ6Ya7pxvgxJuBt5","112009iati23334","","2010","C","USD","3136724.76646"
"nAACaaaGECwjsZXmmHshm5","112009iati23327","","2012","C","USD","8101.70208205"
"AWRYj4vHhxS7Nz2cdab8pb","112009iati23306","","2012","C","USD","6758.30325349"
"ieEDYBdAWrvLoyTDNmwkFf","11200955229828","","2012","C","USD","8415366.12221"
"N5P8v6g4NTHdjMDgqmjF6f","11200955229829","","2012","C","USD","6120266.27052"
"BGcBRPLGgbKf9YehzJzMfE","112009iati23319","","2012","C","USD","9825854.9279"
"GrEUfdvk7qdBtWfhToT6vT","1120098712256","","2006","C","USD","62856513.1432"
"C7mDNVz4ruJNh5ESypWzsL","1120098712256","","2007","C","USD","62670959.9144"
"cZetLPAxMx5aRyNM7UnNmT","1120098712256","","2008","C","USD","61668486.3249"
"6QLodd6JLkckS4wE7Hzc2k","1120098712256","","2009","C","USD","45379920.9722"
"NqHBxL2XPRXQmYMCzudR8X","11200912512218","","2008","C","USD","1027808.10493"
"yYPGiAwzReAAr3Hp5CxUHf","11200912512218","","2009","C","USD","22689960.4861"
"C3PnAz4VMYTTwa7TADTnZK","11200912512218","","2010","C","USD","20497101.0544"
"piXqJ5hWLTMRUdXSYzcU5P","11200912512218","","2011","C","USD","23415547.923"
"vjTucdsr2Rzk6SCBRqdu3Q","11200912512218","","2012","C","USD","22950998.5159"
"ydThyXT2ExzLcSDSwYG8ai","112009781251","","2008","C","USD","20556162.1079"
"PfcYJugVxbNABekNY3RMbX","112009781251","","2009","C","USD","24202624.5184"
"Px9CepbQPm7vrsLFXnBtmV","112009781251","","2010","C","USD","14018172.4917"
"XKPAuEw6YrkXDEBbAXDKZj","112009781251","","2011","C","USD","12488292.226"
"KBmjPrXM8HhZeq3nszahUf","11200978405","","2006","C","USD","307770.630162"
"x65Ub7tRSv8JatenEyULiS","11200978405","","2007","C","USD","39430.4787923"
"QV7AK3fs3JgfmhWz4je96B","11200978843","","2008","C","USD","925027.294226"
"RxASFmnWkUTK7RCwK7VLtD","11200978843","","2009","C","USD","680698.814396"
"5QHtpijmmnsg4M8r6XNReh","11200978843","","2010","C","USD","667237.097049"
"T8ZbLKd4eiJ6eJCZPX4fMQ","11200978843","","2011","C","USD","390259.132"
"xp72viUrHbeBufphZ5ABL9","1120098711738","","2010","C","USD","916338.946791"
"UzT7ucFJHEZW6Cikk7N9TZ","1120098711738","","2011","C","USD","224047.767"
"DpBmvnAfGCGpRcKCe352xH","1120098711738","","2012","C","USD","7650.33281606"
"LDFndgqU4jgwkJNZAsjstP","11200912512220","","1999","C","USD","1506863.73651"
"ZuRw6B9mu9UA6Uj2o4HRP4","11200912512220","","2007","C","USD","522257.998691"
"aechenoDT4pJVr3xGyto2G","11200912512220","","2008","C","USD","944966.771654"
"LpwyJCrV2ESrin42sVCwkK","11200912512220","","2009","C","USD","529432.410852"
"JDz9yQEdDCi6H4Z8Gv8Nxa","11200912512220","","2010","C","USD","518962.186707"
"wzMLhhSQWnmKFaNpeVUgzW","11200912512220","","2011","C","USD","1101784.264"
"pYreJ2YVUFahsYLuCas4Go","11200912512227","","2011","C","USD","700658.0"
"E5U3W62kYsJGutJenzv2cB","11200912512215","","2008","C","USD","300802.031655"
"yvQyy7gxwhSftYZRHQsbQh","11200912512215","","2010","C","USD","225459.414948"
"SdtCKawu4GC4WRyKuYUF6j","11200912512215","","2011","C","USD","179519.2"
"VMmoaN9r3CKDBbFBfhNgU8","11200978398","","2006","C","USD","184710.149324"
"rtQ53Bq9eLwZbC6irXNKh8","11200978398","","2007","C","USD","758857.584995"
"Eh48owkw76E3bV6dqYiY9Z","11200978398","","2008","C","USD","816982.050428"
"i3jocSnzuz7Y7oyYrMGoA7","11200976942","","2006","C","USD","7333259.8662"
"MgBPTUt4onvs87WFkqpJdB","11200976942","","2007","C","USD","3133547.99535"
"u6n4xrFxXXYq9TF9USfa2c","11200978400","","2006","C","USD","3681617.02078"
"C5VCVcNRQ5XJHBtDUDVB9i","11200978400","","2007","C","USD","4432004.63421"
"kqkWsY32GqAghLdU7DDC8i","11200978400","","2008","C","USD","4340425.40626"
"bH6ir2T6SYfFAue7TmTiv4","11200978400","","2009","C","USD","1512664.03234"
"y3k6XgMbNhQGmiJ5YY7vZ7","11200978400","","2010","C","USD","1482749.10546"
"Cs3DoKrvoftP7r9NjxngRj","112009iati23404","","2012","C","USD","4489980.3428"
"qVUTMTm9oNVuKXZuUncevh","112009iati23404","","2013","C","USD","384438.249188"
"MisrXZhSMbZxK4agfBqXmK","112009iati23308","","2012","C","USD","434205.102224"
"5RtvJSeAGFqvnxUD2at47h","112009iati23308","","2013","C","USD","126293.683269"
"BK6WkBfnw4PLqbVouHzTcd","112009iati23391","","2005","C","USD","6445183.89992"
"wHhu5FANCRtGzpSKmkkfkS","112009iati23391","","2006","C","USD","53113753.6064"
"RuzjkWZjcx8cfTXyS42J8H","112009iati23391","","2007","C","USD","8474411.07893"
"fsPjLWZhZjtQWWk4NkD97B","112009iati23391","","2008","C","USD","9624373.49916"
"54fHGEZRkRRh9vgqTyVCwN","112009iati23391","","2009","C","USD","6010248.14728"
"2mQbxg6rHgvF5AKK564E7i","112009iati23391","","2010","C","USD","5930996.42287"
"DhKRrDy5UwrJEQX8R4KWzd","112009iati23391","","2011","C","USD","2724795.64"
"sgcqgPjYu3sARrLLYahbmL","112009iati23364","","2009","C","USD","1638040.54267"
"NY5nkCQqKbo8QJ4mVQZhgH","112009iati23364","","2010","C","USD","4849323.53592"
"F74FwCyJ7jTpAqQSSpK7SX","112009iati23364","","2011","C","USD","2920822.247"
"hhD3nM7nHxK6azxTX3BcR8","112009iati23332","","2010","C","USD","5285804.83865"
"VdtcCNirBZ4HsSMWJWgfZW","112009iati23332","","2011","C","USD","1587179.035"
"ApBNrfznAY5BCP67ERzeKc","112009iati23397","","2004","C","USD","4405003.88118"
"Zj3vMiEJRtt2iZZejfBUVP","112009iati23397","","2005","C","USD","3349031.41925"
"kPrm7JMbFMYGBnohuyaqCQ","112009iati23397","","2007","C","USD","1756391.60964"
"35thj3reWrYAZX992njyiD","112009iati23396","","2008","C","USD","762250.380515"
"XhycwsT9C4uGuUNkyLgP8i","112009iati23396","","2009","C","USD","3802792.18684"
"tdizS4iV4esRZ3bCHKRTqT","112009iati23396","","2010","C","USD","1593160.53436"
"pFVWVrDamM94guRx7qHMxW","112009iati23396","","2011","C","USD","242117.326"
"3SK5dNyfegXnDv46sDwEnR","112009iati23422","","2006","C","USD","1047608.55231"
"AMnFvdoGqp2BXF2awSbj48","112009iati23422","","2008","C","USD","2483709.2895"
"o8XVpiUi3P6GKRuWYUwEKm","112009iati23422","","2009","C","USD","1803074.44346"
"2TGCP8QXXtPryqHbAaoAfN","112009iati23422","","2010","C","USD","1186199.28376"
"9SAZ6SF2axPn3KTshdz2ei","112009iati23422","","2012","C","USD","163196.900029"
"FTLLMrdwhXwVzLXyDf6Wxd","112009iati23331","","2010","C","USD","1485667.79417"
"MPbAsubnd8idr7MRke66Nf","112009iati23380","","2008","C","USD","1202374.01537"
"mnjf6rC6xfPyVPqYwwQKHJ","112009iati23380","","2009","C","USD","104232.728379"
"np8Zn84eQXDcXLWeUDzaD6","112009iati23326","","2011","C","USD","985734.893"
"Xzipvbw7Uy2MvXWeFwzVKA","112009iati23352","","2011","C","USD","12274.402"
"7TptLZ3mqogyKpSuV8RuD","112009iati23352","","2012","C","USD","342355.454662"
"jyUMhBEPUmPHgpNgy79N5o","112009iati23352","","2013","C","USD","5422.64066159"
"sUNzN3nukhqKLSdf5HsU4N","112009iati23406","","2007","C","USD","12264.5912696"
"B4RJQSBo2SmGXGnJUqLTbZ","112009iati23406","","2008","C","USD","-4503428.5684"
"NXSBQdcZranok66vP8jxoV","112009iati23406","","2009","C","USD","3269310.54065"
"eGMASe677DLKM9jixQY5p9","112009iati23405","","2008","C","USD","24056636.9315"
"UG6dsGfJA49XLyZLgMugKa","112009iati23405","","2009","C","USD","20782440.392"
"9ZbiknBedbQawDfNWFomRj","112009iati23405","","2010","C","USD","23907474.4106"
"MvbzkkaQ4xDsXSicHk8jcY","112009iati23405","","2011","C","USD","34821851.258"
"nSVgnEVZyrJ9qiNZvGifs8","112009iati23405","","2012","C","USD","23137183.1363"
"3nSTV3ss8WEC572tc8SypB","112009iati23384","","2007","C","USD","15280083.5001"
"QYB7FUZyYufYJZyV2WmMbk","112009iati23384","","2008","C","USD","14491518.5267"
"sL4PA85cdquFRhSecSCgrB","112009iati23384","","2009","C","USD","30877798.6104"
"VHvPP6vihjZm9ZUXCqDJYm","112009iati23384","","2010","C","USD","12790892.1604"
"hyLd83Y6kJczZDESFXxcKe","112009iati23384","","2011","C","USD","6932376.983"
"tJtQQn9tMPqSdgwu92j9p5","112009iati23384","","2012","C","USD","10501616.478"
"jbye7zkuxCFjsS5kXZPcuL","112009iati23382","","2008","C","USD","8796470.40301"
"rCJDrpThzQXCQFHQZRyqiG","112009iati23382","","2009","C","USD","11269215.2763"
"KbRZZaAPYAuqQn7eLJv5Zj","112009iati23382","","2010","C","USD","20387800.2032"
"gUoemDb4MkyzsWJYaGuMFN","112009iati23382","","2011","C","USD","27247956.403"
"C7SDZYHJW2gBGncpvfjVJU","112009iati23382","","2012","C","USD","20655898.6642"
"9UJfug9wbfFpZtAx8eCXYj","112009iati23382","","2013","C","USD","18768876.5748"
"3gyWiFzvsFjyr4wAUfC7RL","112009iati23382","","2014","C","USD","8206138.191"
"SEYjdohQB54DdWa8uunL6U","112009iati23382","","2015","C","USD","4923682.914"
"R3W7mj7EGoKoZc8zYzPtcZ","112009iati23321","","2012","C","USD","3519153.1052"
"SotWhTtniSAgxDqx9pFJFJ","112009iati23322","","2012","C","USD","21726945.2614"
"DKsiLG5cYfZWvopVfTkVzL","112009iati23322","","2013","C","USD","39101826.1979"
"2T2QewNfhWP8WwogrsfHYD","112009iati23322","","2014","C","USD","41030690.956"
"FhNzU2Chj6Pvwcc6UyN3pK","112009iati23322","","2015","C","USD","41030690.956"
"22R5fsu287TnVpKqKa5tpU","112009iati23322","","2016","C","USD","41030690.956"
"EU8tQ5HmVJnfpwFpdQ7yiQ","112009iati23338","","2010","C","USD","252687.136098"
"h64P2PDuD9CXmMgzSAGnD7","112009iati23338","","2011","C","USD","124617.727"
"ZpXnUYtiNDhibuok7Aia68","112009iati23338","","2012","C","USD","76503.3281606"
"XwxJF8y9vtqE24qWDJTJ3f","112009iati23338","","2013","C","USD","234610.956514"
"r25DxfeoZCd3zfeP2aLogK","112009iati23429","","2004","C","USD","131327.819431"
"rdbSaGfWrfqJYyEAmfEiq8","112009iati23429","","2009","C","USD","85459.7183964"
"9sRQm7MRGkFBrFw6MefQe5","112009iati23429","","2010","C","USD","7086.05765969"
"R5XzHTR8ctZZHQ2JLRfHF","11200978599","","2007","C","USD","1454775.51649"
"8mms5rnSGuHfMMprDXMaEb","11200978599","","2008","C","USD","1866669.16632"
"C2bsfqFcbhoDpGBcG3sxvP","11200978599","","2009","C","USD","601024.813797"
"w9ascAAR9ee7UvPZycuz6R","112009iati23320","","2012","C","USD","26776164.9357"
"tsp9VoaZX3GrcHdn4CG45g","112009iati23320","","2013","C","USD","32845534.0059"
"bkMZF6FzE7qoBUnS4mEvuG","112009iati23363","","2008","C","USD","2671158.96925"
"wBtM4ALtWn7x7uW6FPzqTa","112009iati23363","","2009","C","USD","4223767.99817"
"F9VdjCmBBUJnucKdHPZpcS","112009iati23363","","2010","C","USD","14676824.4718"
"US6ipdknqeCnzoNkJmpzC5","112009iati23363","","2011","C","USD","17631032.216"
"XPNcBj5UjwCjWVfayBFxCP","112009iati23363","","2012","C","USD","17703453.1444"
"yM5oM6xKxS2SHj8nvrUS9H","112009iati23363","","2013","C","USD","4798826.30723"
"HqAJUquwmf8Qk8Xzz7L8MB","112009iati23350","","2009","C","USD","1502562.03656"
"SHgJUMtEUo3kF2c2bJ86mU","112009iati23350","","2011","C","USD","4007052.412"
"bYy3gALnGcrRX9CYC8aNp7","112009iati23350","","2012","C","USD","3060133.13526"
"nG4unkrmshSsuP57eW7nob","112009iati23350","","2013","C","USD","8107875.16856"
"ftrwVG8zWLHeqm6CGswnFY","112009iati23350","","2014","C","USD","1846381.093"
"vBQMz7oNkDU4AqE8eKByuJ","112009iati23323","","2012","C","USD","2142093.19439"
"JBsnQFdZqWHbBoksLmp39e","112009iati23323","","2013","C","USD","2209827.06998"
"VVL56nSMukhGx3CZDxwzkY","112009iati23323","","2014","C","USD","1247333.005"
"5RHQYwiA4CXqSpCLRSNtaG","112009iati23323","","2015","C","USD","1247333.005"
"RF5YsohCPWFpx4Zh9YGxhP","112009iati23323","","2016","C","USD","1247333.005"
"uRaSfQ83KXvNeHJhki6FAa","112009iati23323","","2017","C","USD","1247333.005"
"eSYZbqK77uFbeKDkVhaCnZ","11200955229818","","2012","C","USD","566969.226063"
"EXz9uA57WjBSqVPgKf7VQU","11200955229818","","2013","C","USD","1588024.51778"
"tYfhQhbMYvLfGj5UsKWAq8","112009iati23333","","2010","C","USD","5240976.88537"
"AwezAsEEuPY4J6pJwVHfkZ","112009iati23333","","2011","C","USD","20259636.159"
"JWDDGMj6hM5ffUqu2mEFzh","112009iati23333","","2012","C","USD","4786888.23024"
"rxF9tJCD6ewwHvQeJ4swU6","112009iati23333","","2013","C","USD","1089889.89304"
"PvuEEDj8Sft4SMbSaccvje","112009iati23335","","2010","C","USD","3772659.44675"
"ijR9XxrYp65Bu5fJUzTxVV","112009iati23335","","2011","C","USD","1724260.298"
"EfZMvxjCgJkv9isE7NwKb","112009iati23335","","2012","C","USD","933453.830758"
"67ppnNgLjkk3b5xNWpesrG","112009iati23311","","2012","C","USD","191258.320401"
"b9ZtXuLTThEHLecepVHWEa","112009iati23311","","2013","C","USD","195509.130256"
"EJMivUaNbmAENsFBjRj7UL","112009iati23311","","2014","C","USD","205153.454"
"bc8AE9su9DUDJM7Q9iHXi6","112009iati23311","","2015","C","USD","205153.454"
"hbU7RSUs762xZH7dQtpsT4","112009iati23325","","2012","C","USD","2932956.67714"
"AByYAdiJJAd2P3oLJ86f4S","112009iati23325","","2013","C","USD","-251355.458747"
"doWnrpwsGpE66SkPUHQaXU","112009iati23374","","2012","C","USD","61202.6625284"
"oHXTAJN59ubHPvVA4MGjfY","112009iati23374","","2013","C","USD","46922.1904764"
"yR2dHSmExASvaiQNAPg9z3","112009iati23374","","2014","C","USD","57442.967"
"JV2pVUxVQr4rg39ugdKg6o","1120098735611","","2013","C","USD","1677897.72616"
"EQ77jpJKWt9TFCfF2cu3uk","1120098735169","","2013","C","USD","5033693.18055"
"sof5WPYKo5M4WTB6wjLwLG","112009iati23316","","2013","C","USD","5432937.54933"
"4nB7nLWu5btee6Q24oJhPj","112009iati23316","","2014","C","USD","-6671511.57"
"qne4zcgNdGZeV3TUGNSpVb","11200955235618","","2013","C","USD","231729.933603"
"iSknTNLvS6C2FaaggVNYiR","112009iati23381","","2001","C","USD","1335.9172344"
"geJFxpxgGHyDzuvDytNRpk","112009iati23381","","2002","C","USD","1321.2748249"
"qFoPzGUrbzgNG3PerhGkUP","112009iati23381","","2003","C","USD","1411.99337876"
"CUoyKdvCbF5aEXKfvU4EQC","112009iati23381","","2004","C","USD","1576.95229249"
"Zsyb8zZQboLL5xJAxnuUwA","112009iati23381","","2005","C","USD","1600.55329884"
"fbzvidbY48Raz7KajbcEXC","112009iati23381","","2006","C","USD","1560.93624945"
"LqW6UVHnMBvrED2ssQPLCk","112009iati23381","","2007","C","USD","1578.35800373"
"wUkou29cNvJeLTbdwUhvhj","112009iati23381","","2008","C","USD","79157.8840926"
"maXXEXD2iMfWpz8UFhYZ8R","112009iati23381","","2009","C","USD","15154.8405559"
"ogEhHBHzioYorC9P4MJdpL","112009iati23381","","2010","C","USD","6535.95762521"
"jgoiaatHeLpPidYR2nSv4M","112009iati23381","","2011","C","USD","-6711.011"
"7yCFftcdKUTXrUrn3NN2rJ","112009iati23381","","2012","C","USD","1139.89895434"
"SsxKRthKHAvJcJnxhRvjdg","112009iati23381","","2013","C","USD","1165.23423552"
"ShitHp4ZW5wjj9KBQYRgFn","112009iati23381","","2014","C","USD","1222.714"
"jTuFm2a3vyVUnYrjY77krV","112009iati23381","","2015","C","USD","1222.714"
"AuWgvNNXaY7iY85R7zFZPX","112009iati23381","","2016","C","USD","1222.714"
"jWjktbPuEqLUaocsvrAnF","112009iati23381","","2017","C","USD","1222.714"
"RzHovfnJXvD5GT8HHrG47F","11200955235621","","2013","C","USD","-173404.086141"
"swnR3QTrSgscnKnpJDH22g","112009iati23354","","2009","C","USD","72952.3911049"
"XMDrfAvmnLuEff2WMgf5kM","112009iati23313","","2012","C","USD","9230.89108513"
"GNzEeBib4PYAa7wLMuYKhm","112009iati23313","","2013","C","USD","34326.1893982"
"y9VB5YLY6fCtqZEo2x5CKJ","112009iati23313","","2014","C","USD","328245.527"
"vVKnveAbLF8svHGyqntpXj","112009iati23313","","2015","C","USD","164117.84"
"TKn6vaic64vmjESvA6PodZ","11200955235960","","2013","C","USD","851794.732214"
"n5AxxeeuL9S6f2ijPk379h","11200955229826","","2012","C","USD","41795.2980938"
"kgrmfE4HfaDawL3Gg9CBr4","11200955235961","","2013","C","USD","8925.406433"
"RkuGw2wVdNjxUcAHDRN9h3","11200955229830","","2012","C","USD","6911087.29638"
"kejVhfEsua39KhPbm8XJni","11200955229830","","2013","C","USD","2475556.15593"
"c8o725FCCRUu3TBLs8ZfL9","112009iati23399","","2009","C","USD","15290854.1212"
"YedysWbdtqg4tQfMtZ4PWX","112009iati23399","","2010","C","USD","18732599.963"
"e5CFNi4A4cZ7fm5fbNX6rn","112009iati23399","","2011","C","USD","23734745.952"
"aV72KkduZ98PgKdYmR3p2j","112009iati23399","","2012","C","USD","26068383.6829"
"EpgDHtpdbzLAmc7D9N6gJX","112009iati23399","","2013","C","USD","34360665.2816"
"gbDbKAgZyydNjLRoiqEGsW","112009iati23399","","2014","C","USD","22971843.098"
"VCigotLTAS3EVsSPgvSNYh","112009iati23398","","2011","C","USD","14443.019"
"XHJMjSwLRDsqcqpu3hasCV","112009iati23398","","2012","C","USD","16812.3711287"
"5vNaHAXwJwqABx4StAZk97","112009iati23398","","2013","C","USD","2607.11998253"
"JydhYDMqS9owGYTBs6Qyy8","112009iati23389","","2007","C","USD","2118602.7692"
"oazWf79MLE65GZX8jAx5UT","112009iati23389","","2008","C","USD","5010469.54065"
"4uSni7PxEw98qQ2GSPoRmZ","112009iati23389","","2009","C","USD","3627037.50557"
"8Dz5nQZKwfZ7nDUJFXAmKF","112009iati23389","","2010","C","USD","3632736.79092"
"Zetht2gaYC5djFWtrRK249","112009iati23389","","2011","C","USD","1691259.817"
"2HzmQz3z6weJqJeudb8iW5","112009iati23389","","2012","C","USD","3879814.27601"
"MaNXnGJG6nTLedzjUcgRxR","112009iati23389","","2013","C","USD","1881600.5849"
"gqwehhwEmDTzDQMETG4oq3","112009iati23379","","2009","C","USD","54038949.4715"
"4i4tuYktJUDdH39UX5Drna","112009iati23379","","2010","C","USD","5526793.08515"
